fips,county,state,date,cases,deaths,data_input_date,edited,source,notes
06035,​Lassen,California,4/18/2020,0,0,4/18/2020 2:04 PM,y,https://lassencares.org/,
06037,​Los Angeles,California,4/18/2020,"12,021",576,4/18/2020 6:00 PM,y,http://publichealth.lacounty.gov/media/Coronavirus/,
06039,​Madera,California,4/18/2020,34,2,4/18/2020 6:04 PM,y,https://www.maderacounty.com/government/public-health/corona-virus-covid-19/covid-revised,
06041,​Marin,California,4/18/2020,187,10,4/18/2020 2:05 PM,y,https://coronavirus.marinhhs.org/,
06043,​Mariposa,California,4/18/2020,0,0,4/18/2020 2:05 PM,y,https://www.mariposacounty.org/1592/COVID-19-Information,
06045,​Mendocino,California,4/18/2020,4,0,4/18/2020 2:06 PM,y,https://www.mendocinocounty.org/community/novel-coronavirus,
06047,​Merced,California,4/18/2020,85,3,4/18/2020 2:06 PM,y,https://www.co.merced.ca.us/3350/Coronavirus-Disease-2019,
06049,​Modoc,California,4/18/2020,0,0,4/18/2020 2:07 PM,y,https://www.facebook.com/pg/Modoc-County-Sheriffs-Office-153688004804447/posts/,
06051,​Mono,California,4/18/2020,23,1,4/18/2020 2:07 PM,y,https://coronavirus.monocounty.ca.gov/,
06053,​Monterey,California,4/18/2020,119,3,4/18/2020 2:07 PM,y,https://www.co.monterey.ca.us/government/departments-a-h/health/diseases/2019-novel-coronavirus-2019-ncov/2019-novel-coronavirus-2019-ncov-local-data,
06055,​Napa,California,4/18/2020,47,2,4/18/2020 6:08 PM,y,https://www.countyofnapa.org/2770/Situation-Updates,
06057,​Nevada,California,4/18/2020,36,1,4/18/2020 2:08 PM,y,https://www.mynevadacounty.com/2924/Coronavirus,
06059,​Orange,California,4/18/2020,"1,556",32,4/18/2020 2:08 PM,y,http://www.ochealthinfo.com/phs/about/epidasmt/epi/dip/prevention/novel_coronavirus,
06061,​Placer,California,4/18/2020,131,8,4/18/2020 2:09 PM,y,https://www.placer.ca.gov/6448/Cases-in-Placer,
06063,​Plumas,California,4/18/2020,4,0,4/18/2020 2:10 PM,y,https://www.plumascounty.us/2669/Novel-Coronavirus-2019-COVID-19,
06065,​Riverside,California,4/18/2020,"2,602",74,4/18/2020 2:10 PM,y,https://www.rivcoph.org/coronavirus,
06067,​Sacramento,California,4/18/2020,914,33,4/18/2020 2:10 PM,y,https://www.saccounty.net/COVID-19/Pages/default.aspx,
06069,​San Benito,California,4/18/2020,44,2,4/18/2020 2:11 PM,y,https://cosb.maps.arcgis.com/apps/opsdashboard/index.html#/1b049e2ea65043baafcf5361b5b07ddd,
06071,​San Bernardino,California,4/18/2020,"1,219",57,4/18/2020 2:11 PM,y,http://wp.sbcounty.gov/dph/coronavirus/,
06073,​San Diego,California,4/18/2020,"2,213",70,4/18/2020 6:12 PM,y,https://www.sandiegocounty.gov/content/sdc/hhsa/programs/phs/community_epidemiology/dc/2019-nCoV/status.html#Table,
06075,​San Francisco,California,4/18/2020,"1,137",20,4/18/2020 2:12 PM,y,https://www.sfdph.org/dph/alerts/coronavirus.asp,
06077,​San Joaquin,California,4/18/2020,410,17,4/18/2020 2:13 PM,y,http://www.sjcphs.org/,
06079,San Luis Obispo​,California,4/18/2020,131,1,4/18/2020 2:13 PM,y,https://www.emergencyslo.org/en/covid19.aspx,
06081,​San Mateo,California,4/18/2020,838,28,4/18/2020 2:13 PM,y,https://www.smchealth.org/coronavirus,
06083,​Santa Barbara,California,4/18/2020,373,3,4/18/2020 2:14 PM,y,https://publichealthsbc.org/status-reports/,
06085,​Santa Clara,California,4/18/2020,"1,870",73,4/18/2020 2:14 PM,y,https://www.sccgov.org/sites/phd/DiseaseInformation/novel-coronavirus/Pages/home.aspx,
06087,Santa Cruz​,California,4/18/2020,101,2,4/18/2020 2:15 PM,y,https://www.santacruzhealth.org/HSAHome/HSADivisions/PublicHealth/CommunicableDiseaseControl/CoronavirusHome.aspx,
06089,​Shasta,California,4/18/2020,26,3,4/18/2020 2:15 PM,y,https://www.co.shasta.ca.us/index/hhsa/health-safety/current-heath-concerns/coronavirus,
06091,​Sierra,California,4/18/2020,0,0,4/18/2020 2:15 PM,y,http://sierracounty.ca.gov/582/Coronavirus-COVID-19,
06093,​Siskiyou,California,4/18/2020,5,0,4/18/2020 2:16 PM,y,https://www.co.siskiyou.ca.us/publichealth,
06095,​Solano,California,4/18/2020,169,2,4/18/2020 2:16 PM,y,http://www.solanocounty.com/depts/ph/ncov.asp,
06097,​Sonoma,California,4/18/2020,180,2,4/18/2020 2:16 PM,y,https://socoemergency.org/emergency/novel-coronavirus/novel-coronavirus-in-sonoma-county/,
06099,​Stanislaus,California,4/18/2020,221,4,4/18/2020 7:17 PM,y,http://www.schsa.org/PublicHealth/pages/corona-virus/,
06101,​Sutter,California,4/18/2020,25,2,4/18/2020 2:17 PM,y,https://www.suttercounty.org/doc/government/depts/cao/em/coronavirus,
06103,​Tehama,California,4/18/2020,1,0,4/18/2020 2:18 PM,y,https://www.tehamacohealthservices.net/services/communicable-diseases/,
06105,​Trinity,California,4/18/2020,0,0,4/18/2020 2:19 PM,y,https://www.trinitycounty.org/coronavirus-updates,
06107,​Tulare,California,4/18/2020,397,17,4/18/2020 2:19 PM,y,https://tchhsa.org/eng/index.cfm/public-health/covid-19-updates-novel-coronavirus/,
06109,​Tuolumne,California,4/18/2020,2,0,4/18/2020 2:19 PM,y,https://www.tuolumnecounty.ca.gov/250/Public-Health,
06111,​Ventura,California,4/18/2020,416,13,4/18/2020 7:20 PM,y,https://www.vcemergency.com/,
06113,​Yolo,California,4/18/2020,126,8,4/18/2020 2:20 PM,y,https://www.yolocounty.org/health-human-services/adults/communicable-disease-investigation-and-control/novel-coronavirus-2019/dashboard-and-documents,
06115,Yuba,California,4/18/2020,16,1,4/18/2020 7:20 AM,y,https://www.yuba.org/coronavirus/,
06001,​Alameda​,California,4/17/2020,"1,061",40,4/17/2020 6:10 PM,y,https://ac-hcsa.maps.arcgis.com/apps/opsdashboard/index.html#/948c67558cff414dbbee1a78fcbab1c9,
06003,​Alpine,California,4/17/2020,1,0,4/17/2020 6:10 PM,y,http://alpinecountyca.gov/Index.aspx?NID=516,
06005,​Amador,California,4/17/2020,7,0,4/17/2020 6:11 PM,y,https://www.amadorgov.org/services/public-health,
06007,​Butte,California,4/17/2020,16,0,4/17/2020 6:11 PM,y,http://www.buttecounty.net/publichealth/Home/fbclid/IwAR3fSGcPIbTuP9oMALIinPe68ft2E_vscQm2hDlGwwyilvdXog7KZwY9vTw,
06009,​Calaveras,California,4/17/2020,12,0,4/17/2020 6:11 PM,y,https://covid19.calaverasgov.us/,
06011,​Colusa,California,4/17/2020,3,0,4/17/2020 6:12 PM,y,http://www.countyofcolusa.org/99/Public-Health,
06013,​Contra Costa,California,4/17/2020,648,19,4/17/2020 6:12 PM,y,https://www.contracostahealth.org/,
06015,​Del Norte,California,4/17/2020,2,0,4/17/2020 6:12 PM,y,http://www.co.del-norte.ca.us/departments/health-human-services/public-health,
06017,​El Dorado,California,4/17/2020,36,0,4/17/2020 6:13 PM,y,https://www.edcgov.us/Government/hhsa/Pages/EDCCOVID-19-Cases.aspx,
06019,​Fresno,California,4/17/2020,311,7,4/17/2020 6:14 PM,y,https://www.co.fresno.ca.us/departments/public-health/covid-19,
06021,​Glenn,California,4/17/2020,4,0,4/17/2020 6:14 PM,y,https://www.countyofglenn.net/dept/health-human-services/public-health/covid-19,
06023,​Humboldt,California,4/17/2020,52,0,4/17/2020 6:15 PM,y,https://humboldtgov.org/2018/Humboldt-Health-Alert,
06025,​Imperial,California,4/17/2020,155,3,4/17/2020 6:15 PM,y,http://www.icphd.org/health-information-and-resources/healthy-facts/covid-19/,
06027,​Inyo,California,4/17/2020,18,0,4/17/2020 6:15 PM,y,https://www.inyocounty.us/covid-19/local-updates,
06029,​Kern,California,4/17/2020,578,3,4/17/2020 6:16 PM,y,https://kernpublichealth.com/covid-19_dashboard/,
06031,​Kings,California,4/17/2020,20,1,4/17/2020 6:16 PM,y,https://www.countyofkings.com/departments/health-welfare/public-health/coronavirus-disease-2019-covid-19,
06033,​Lake,California,4/17/2020,6,0,4/17/2020 6:17 PM,y,https://lake-co-ca-coronavirus-response-lakecoca.hub.arcgis.com/,
06035,​Lassen,California,4/17/2020,0,0,4/17/2020 6:17 PM,y,https://lassencares.org/,
06037,​Los Angeles,California,4/17/2020,"11,391",495,4/17/2020 6:17 PM,y,http://publichealth.lacounty.gov/media/Coronavirus/,
06039,​Madera,California,4/17/2020,33,2,4/17/2020 6:18 PM,y,https://www.maderacounty.com/government/public-health/corona-virus-covid-19/covid-revised,
06041,​Marin,California,4/17/2020,187,10,4/17/2020 6:18 PM,y,https://coronavirus.marinhhs.org/,
06043,​Mariposa,California,4/17/2020,0,0,4/17/2020 6:18 PM,y,https://www.mariposacounty.org/1592/COVID-19-Information,
06045,​Mendocino,California,4/17/2020,4,0,4/17/2020 6:19 PM,y,https://www.mendocinocounty.org/community/novel-coronavirus,
06047,​Merced,California,4/17/2020,85,3,4/17/2020 6:19 PM,y,https://www.co.merced.ca.us/3350/Coronavirus-Disease-2019,
06049,​Modoc,California,4/17/2020,0,0,4/17/2020 6:20 PM,y,https://www.facebook.com/pg/Modoc-County-Sheriffs-Office-153688004804447/posts/,
06051,​Mono,California,4/17/2020,23,1,4/17/2020 6:20 PM,y,https://coronavirus.monocounty.ca.gov/,
06053,​Monterey,California,4/17/2020,119,3,4/17/2020 6:20 PM,y,https://www.co.monterey.ca.us/government/departments-a-h/health/diseases/2019-novel-coronavirus-2019-ncov/2019-novel-coronavirus-2019-ncov-local-data,
06055,​Napa,California,4/17/2020,44,2,4/17/2020 6:21 PM,y,https://legacy.livestories.com/s/v2/coronavirus-report-for-napa-county-ca/9065d62d-f5a6-445f-b2a9-b7cf30b846dd/,
06057,​Nevada,California,4/17/2020,36,1,4/17/2020 6:21 PM,y,https://www.mynevadacounty.com/2924/Coronavirus,
06059,​Orange,California,4/17/2020,"1,501",28,4/17/2020 6:21 PM,y,https://occovid19.ochealthinfo.com/coronavirus-in-oc,
06061,​Placer,California,4/17/2020,130,8,4/17/2020 6:22 PM,y,https://www.placer.ca.gov/6448/Cases-in-Placer,
06063,​Plumas,California,4/17/2020,4,0,4/17/2020 6:22 PM,y,https://www.plumascounty.us/2669/Novel-Coronavirus-2019-COVID-19,
06065,​Riverside,California,4/17/2020,"2,457",69,4/17/2020 6:22 PM,y,https://www.rivcoph.org/coronavirus,
06067,​Sacramento,California,4/17/2020,896,32,4/17/2020 6:23 PM,y,https://www.saccounty.net/COVID-19/Pages/default.aspx,
06069,​San Benito,California,4/17/2020,44,2,4/17/2020 6:23 PM,y,https://cosb.maps.arcgis.com/apps/opsdashboard/index.html#/1b049e2ea65043baafcf5361b5b07ddd,
06071,​San Bernardino,California,4/17/2020,"1,096",55,4/17/2020 6:24 PM,y,https://sbcph.maps.arcgis.com/apps/opsdashboard/index.html#/44bb35c804c44c8281da6d82ee602dff,
06073,​San Diego,California,4/17/2020,"2,158",70,4/17/2020 6:24 PM,y,https://www.sandiegocounty.gov/content/sdc/hhsa/programs/phs/community_epidemiology/dc/2019-nCoV/status.html#Table,
06075,​San Francisco,California,4/17/2020,"1,058",20,4/17/2020 6:24 PM,y,https://www.sfdph.org/dph/alerts/coronavirus.asp,
06077,​San Joaquin,California,4/17/2020,398,17,4/17/2020 6:25 PM,y,http://www.sjcphs.org/,
06079,San Luis Obispo​,California,4/17/2020,127,1,4/17/2020 6:25 PM,y,https://www.emergencyslo.org/en/positive-case-details.aspx,
06081,​San Mateo,California,4/17/2020,797,28,4/17/2020 6:25 PM,y,https://www.smchealth.org/post/san-mateo-county-covid-19-data-0,
06083,​Santa Barbara,California,4/17/2020,373,3,4/17/2020 6:26 PM,y,https://publichealthsbc.org/status-reports/,
06085,​Santa Clara,California,4/17/2020,"1,870",73,4/17/2020 6:27 PM,y,https://www.sccgov.org/sites/phd/DiseaseInformation/novel-coronavirus/Pages/dashboard.aspx,
06087,Santa Cruz​,California,4/17/2020,98,2,4/17/2020 6:27 PM,y,https://www.santacruzhealth.org/HSAHome/HSADivisions/PublicHealth/CommunicableDiseaseControl/Coronavirus.aspx,
06089,​Shasta,California,4/17/2020,26,3,4/17/2020 6:27 PM,y,https://www.co.shasta.ca.us/index/hhsa/health-safety/current-heath-concerns/coronavirus,
06091,​Sierra,California,4/17/2020,0,0,4/17/2020 6:28 PM,y,http://sierracounty.ca.gov/582/Coronavirus-COVID-19,
06093,​Siskiyou,California,4/17/2020,5,0,4/17/2020 6:28 PM,y,https://www.co.siskiyou.ca.us/publichealth,
06095,​Solano,California,4/17/2020,169,2,4/17/2020 6:28 PM,y,https://doitgis.maps.arcgis.com/apps/opsdashboard/index.html#/6c83d8b0a564467a829bfa875e7437d8,
06097,​Sonoma,California,4/17/2020,180,2,4/17/2020 6:29 PM,y,https://socoemergency.org/emergency/novel-coronavirus/novel-coronavirus-in-sonoma-county/,
06099,​Stanislaus,California,4/17/2020,206,4,4/17/2020 6:29 PM,y,http://www.schsa.org/PublicHealth/pages/corona-virus/,
06101,​Sutter,California,4/17/2020,25,2,4/17/2020 6:29 PM,y,https://www.suttercounty.org/doc/government/depts/cao/em/coronavirus,
06103,​Tehama,California,4/17/2020,1,0,4/17/2020 6:30 PM,y,https://www.tehamacohealthservices.net/services/communicable-diseases/#current-events,
06105,​Trinity,California,4/17/2020,0,0,4/17/2020 6:31 PM,y,https://www.trinitycounty.org/Public-Health,
06107,​Tulare,California,4/17/2020,382,17,4/17/2020 6:31 PM,y,https://tchhsa.org/eng/index.cfm/public-health/covid-19-updates-novel-coronavirus/,
06109,​Tuolumne,California,4/17/2020,2,0,4/17/2020 6:31 PM,y,https://www.tuolumnecounty.ca.gov/250/Public-Health,
06111,​Ventura,California,4/17/2020,396,13,4/17/2020 6:32 PM,y,https://www.vcemergency.com/,
06113,​Yolo,California,4/17/2020,126,8,4/17/2020 6:32 PM,y,https://www.yolocounty.org/health-human-services/adults/communicable-disease-investigation-and-control/novel-coronavirus-2019/dashboard-and-documents,
06115,Yuba,California,4/17/2020,15,1,4/17/2020 6:30 PM,y,https://www.yuba.org/coronavirus/,
06001,​Alameda​,California,4/16/2020,"1,007",39,4/16/2020 6:18 PM,y,https://ac-hcsa.maps.arcgis.com/apps/opsdashboard/index.html#/948c67558cff414dbbee1a78fcbab1c9,
06003,​Alpine,California,4/16/2020,1,0,4/16/2020 6:18 PM,y,http://alpinecountyca.gov/Index.aspx?NID=516,
06005,​Amador,California,4/16/2020,7,0,4/16/2020 6:19 PM,y,https://www.amadorgov.org/services/public-health,
06007,​Butte,California,4/16/2020,16,0,4/16/2020 6:43 PM,y,http://www.buttecounty.net/publichealth/Home/fbclid/IwAR3fSGcPIbTuP9oMALIinPe68ft2E_vscQm2hDlGwwyilvdXog7KZwY9vTw,
06009,​Calaveras,California,4/16/2020,11,0,4/16/2020 6:41 PM,y,https://covid19.calaverasgov.us/,
06011,​Colusa,California,4/16/2020,3,0,4/16/2020 6:19 PM,y,http://www.countyofcolusa.org/99/Public-Health,
06013,​Contra Costa,California,4/16/2020,631,16,4/16/2020 6:20 PM,y,https://www.contracostahealth.org/,
06015,​Del Norte,California,4/16/2020,2,0,4/16/2020 6:20 PM,y,http://www.co.del-norte.ca.us/departments/health-human-services/public-health,
06017,​El Dorado,California,4/16/2020,35,0,4/16/2020 6:21 PM,y,https://www.edcgov.us/Government/hhsa/Pages/EDCCOVID-19-Cases.aspx,
06019,​Fresno,California,4/16/2020,295,7,4/16/2020 6:41 PM,y,https://www.co.fresno.ca.us/departments/public-health/covid-19,
06021,​Glenn,California,4/16/2020,4,0,4/16/2020 6:21 PM,y,https://www.countyofglenn.net/dept/health-human-services/public-health/covid-19,
06023,​Humboldt,California,4/16/2020,52,0,4/16/2020 6:22 PM,y,https://humboldtgov.org/2018/Humboldt-Health-Alert,
06025,​Imperial,California,4/16/2020,143,3,4/16/2020 6:22 PM,y,http://www.icphd.org/health-information-and-resources/healthy-facts/covid-19/,
06027,​Inyo,California,4/16/2020,17,0,4/16/2020 6:23 PM,y,https://www.inyocounty.us/covid-19/local-updates,
06029,​Kern,California,4/16/2020,565,3,4/16/2020 6:23 PM,y,https://kernpublichealth.com/covid-19_dashboard/,
06031,​Kings,California,4/16/2020,18,1,4/16/2020 6:24 PM,y,https://www.countyofkings.com/departments/health-welfare/public-health/coronavirus-disease-2019-covid-19,
06033,​Lake,California,4/16/2020,6,0,4/16/2020 6:24 PM,y,https://lake-co-ca-coronavirus-response-lakecoca.hub.arcgis.com/,
06035,​Lassen,California,4/16/2020,0,0,4/16/2020 6:25 PM,y,https://lassencares.org/,
06037,​Los Angeles,California,4/16/2020,"10,854",455,4/16/2020 6:25 PM,y,http://publichealth.lacounty.gov/media/Coronavirus/,
06039,​Madera,California,4/16/2020,33,2,4/16/2020 6:25 PM,y,https://www.maderacounty.com/government/public-health/corona-virus-covid-19/covid-revised,
06041,​Marin,California,4/16/2020,187,10,4/16/2020 6:26 PM,y,https://coronavirus.marinhhs.org/,
06043,​Mariposa,California,4/16/2020,0,0,4/16/2020 6:26 PM,y,https://www.mariposacounty.org/1592/COVID-19-Information,
06045,​Mendocino,California,4/16/2020,4,0,4/16/2020 6:27 PM,y,https://www.mendocinocounty.org/community/novel-coronavirus,
06047,​Merced,California,4/16/2020,82,3,4/16/2020 6:28 PM,y,https://www.co.merced.ca.us/3350/Coronavirus-Disease-2019,
06049,​Modoc,California,4/16/2020,0,0,4/16/2020 6:28 PM,y,https://www.facebook.com/pg/Modoc-County-Sheriffs-Office-153688004804447/posts/,
06051,​Mono,California,4/16/2020,23,1,4/16/2020 6:28 PM,y,https://coronavirus.monocounty.ca.gov/,
06053,​Monterey,California,4/16/2020,119,3,4/16/2020 6:29 PM,y,https://www.co.monterey.ca.us/government/departments-a-h/health/diseases/2019-novel-coronavirus-2019-ncov/2019-novel-coronavirus-2019-ncov-local-data,
06055,​Napa,California,4/16/2020,39,2,4/16/2020 6:29 PM,y,https://legacy.livestories.com/s/v2/coronavirus-report-for-napa-county-ca/9065d62d-f5a6-445f-b2a9-b7cf30b846dd/,
06057,​Nevada,California,4/16/2020,34,1,4/16/2020 6:29 PM,y,https://www.mynevadacounty.com/2924/Coronavirus,
06059,​Orange,California,4/16/2020,"1,425",25,4/16/2020 6:29 PM,y,https://occovid19.ochealthinfo.com/coronavirus-in-oc,
06061,​Placer,California,4/16/2020,130,8,4/16/2020 6:30 PM,y,https://www.placer.ca.gov/6448/Cases-in-Placer,
06063,​Plumas,California,4/16/2020,4,0,4/16/2020 6:30 PM,y,https://www.plumascounty.us/2669/Novel-Coronavirus-2019-COVID-19,
06065,​Riverside,California,4/16/2020,"2,264",59,4/16/2020 6:30 PM,y,https://www.rivcoph.org/coronavirus,
06067,​Sacramento,California,4/16/2020,879,32,4/16/2020 6:31 PM,y,https://www.saccounty.net/COVID-19/Pages/default.aspx,
06069,​San Benito,California,4/16/2020,42,2,4/16/2020 6:31 PM,y,https://cosb.maps.arcgis.com/apps/opsdashboard/index.html#/1b049e2ea65043baafcf5361b5b07ddd,
06071,​San Bernardino,California,4/16/2020,"1,032",47,4/16/2020 6:31 PM,y,https://sbcph.maps.arcgis.com/apps/opsdashboard/index.html#/44bb35c804c44c8281da6d82ee602dff,
06073,​San Diego,California,4/16/2020,"2,087",63,4/16/2020 6:32 PM,y,https://www.sandiegocounty.gov/content/sdc/hhsa/programs/phs/community_epidemiology/dc/2019-nCoV/status.html#Table,
06075,​San Francisco,California,4/16/2020,"1,019",17,4/16/2020 6:32 PM,y,https://www.sfdph.org/dph/alerts/coronavirus.asp,
06077,​San Joaquin,California,4/16/2020,369,17,4/16/2020 6:32 PM,y,http://www.sjcphs.org/,
06079,San Luis Obispo​,California,4/16/2020,125,1,4/16/2020 6:32 PM,y,https://www.emergencyslo.org/en/positive-case-details.aspx,
06081,​San Mateo,California,4/16/2020,767,28,4/16/2020 6:33 PM,y,https://www.smchealth.org/post/san-mateo-county-covid-19-data-0,
06083,​Santa Barbara,California,4/16/2020,354,3,4/16/2020 6:33 PM,y,https://publichealthsbc.org/status-reports/,
06085,​Santa Clara,California,4/16/2020,"1,833",69,4/16/2020 6:34 PM,y,https://www.sccgov.org/sites/phd/DiseaseInformation/novel-coronavirus/Pages/dashboard.aspx,
06087,Santa Cruz​,California,4/16/2020,96,2,4/16/2020 6:35 PM,y,https://www.santacruzhealth.org/HSAHome/HSADivisions/PublicHealth/CommunicableDiseaseControl/Coronavirus.aspx,
06089,​Shasta,California,4/16/2020,26,3,4/16/2020 6:35 PM,y,https://www.co.shasta.ca.us/index/hhsa/health-safety/current-heath-concerns/coronavirus,
